season_id,season_label,event_id,home_team,away_team,fetch_ok,match_url,match_date,match_time,ok,season_id_stats,away_accurate_passes,away_aerial_duels,away_aerial_duels_total,away_ball_possession,away_big_chances,away_big_chances_missed,away_big_chances_scored,away_big_saves,away_blocked_shots,away_clearances,away_corner_kicks,away_crosses,away_crosses_total,away_dispossessed,away_dribbles,away_dribbles_total,away_duels,away_errors_lead_to_a_goal,away_errors_lead_to_a_shot,away_expected_goals,away_final_third_entries,away_final_third_phase,away_final_third_phase_total,away_fouled_in_final_third,away_fouls,away_free_kicks,away_goal_kicks,away_goalkeeper_saves,away_goals_prevented,away_ground_duels,away_ground_duels_total,away_high_claims,away_hit_woodwork,away_interceptions,away_long_balls,away_long_balls_total,away_offsides,away_passes,away_penalty_saves,away_recoveries,away_red_cards,away_shots_inside_box,away_shots_off_target,away_shots_on_target,away_shots_outside_box,away_tackles,away_tackles_won,away_tackles_won_total,away_through_balls,away_throw_ins,away_total_saves,away_total_shots,away_total_shots__totalshotsongoal,away_total_tackles,away_touches_in_penalty_area,away_yellow_cards,home_accurate_passes,home_aerial_duels,home_aerial_duels_total,home_ball_possession,home_big_chances,home_big_chances_missed,home_big_chances_scored,home_big_saves,home_blocked_shots,home_clearances,home_corner_kicks,home_crosses,home_crosses_total,home_dispossessed,home_dribbles,home_dribbles_total,home_duels,home_errors_lead_to_a_goal,home_errors_lead_to_a_shot,home_expected_goals,home_final_third_entries,home_final_third_phase,home_final_third_phase_total,home_fouled_in_final_third,home_fouls,home_free_kicks,home_goal_kicks,home_goalkeeper_saves,home_goals_prevented,home_ground_duels,home_ground_duels_total,home_high_claims,home_hit_woodwork,home_interceptions,home_long_balls,home_long_balls_total,home_offsides,home_passes,home_penalty_saves,home_recoveries,home_red_cards,home_shots_inside_box,home_shots_off_target,home_shots_on_target,home_shots_outside_box,home_tackles,home_tackles_won,home_tackles_won_total,home_through_balls,home_throw_ins,home_total_saves,home_total_shots,home_total_shots__totalshotsongoal,home_total_tackles,home_touches_in_penalty_area,home_yellow_cards
48772,2023,11041388,Tanjong Pagar Utd.,Young Lions,1,https://www.sofascore.com/football/match/young-lions-tanjong-pagar-united/NkbsHGn#id:11041388,01/04/2023,08:30,1,48772,129.0,31.0,59.0,42.0,,,,,3.0,12.0,4.0,1.0,9.0,3.0,16.0,22.0,37.0,,5.0,0.47,,14.0,35.0,,15.0,4.0,22.0,4.0,,22.0,84.0,2.0,0.0,8.0,12.0,38.0,2.0,189.0,,,1.0,3.0,2.0,3.0,5.0,1.0,,,1.0,18.0,4.0,8.0,8.0,1.0,11.0,4.0,269.0,24.0,55.0,58.0,,,,,2.0,18.0,9.0,6.0,9.0,3.0,22.0,29.0,42.0,,2.0,1.95,,44.0,63.0,,9.0,7.0,4.0,2.0,,37.0,87.0,0.0,0.0,15.0,34.0,55.0,1.0,337.0,,,1.0,9.0,11.0,6.0,10.0,0.0,,,1.0,14.0,2.0,19.0,19.0,0.0,21.0,2.0
48772,2023,11041389,Lion City Sailors,Albirex Niigata,1,https://www.sofascore.com/football/match/albirex-niigata-singapore-lion-city-sailors/QkbsGGn#id:11041389,21/05/2023,06:00,1,48772,281.0,22.0,29.0,51.0,,,,,7.0,7.0,9.0,4.0,14.0,99.0,17.0,22.0,47.0,,,2.64,,,,,7.0,5.0,11.0,5.0,,35.0,82.0,,1.0,35.0,18.0,41.0,0.0,354.0,,,0.0,9.0,3.0,5.0,7.0,3.0,,,4.0,21.0,5.0,16.0,16.0,3.0,,2.0,267.0,12.0,34.0,49.0,,,,,2.0,17.0,4.0,6.0,14.0,96.0,17.0,23.0,40.0,,,2.9,,,,,11.0,2.0,6.0,4.0,,33.0,87.0,,0.0,52.0,23.0,47.0,1.0,331.0,,,0.0,9.0,7.0,8.0,8.0,5.0,,,3.0,13.0,4.0,17.0,17.0,5.0,,2.0
48772,2023,11041390,Lion City Sailors,Balestier Khalsa,1,https://www.sofascore.com/football/match/lion-city-sailors-balestier-khalsa/OkbsQkb#id:11041390,18/03/2023,06:00,1,48772,272.0,7.0,12.0,41.0,,,,,1.0,6.0,7.0,3.0,15.0,5.0,17.0,26.0,33.0,,3.0,1.55,,45.0,50.0,,13.0,1.0,12.0,3.0,,33.0,106.0,,0.0,17.0,22.0,26.0,2.0,317.0,,,0.0,5.0,3.0,6.0,5.0,5.0,,,3.0,15.0,3.0,10.0,10.0,5.0,20.0,1.0,400.0,4.0,11.0,59.0,,,,,1.0,7.0,1.0,5.0,15.0,6.0,25.0,25.0,43.0,,2.0,3.25,,34.0,39.0,,9.0,0.0,13.0,6.0,,47.0,106.0,,0.0,12.0,26.0,41.0,0.0,459.0,,,0.0,12.0,8.0,6.0,3.0,2.0,,,2.0,16.0,6.0,15.0,15.0,2.0,30.0,1.0
48772,2023,11041391,Tanjong Pagar Utd.,Hougang Utd,1,https://www.sofascore.com/football/match/hougang-united-tanjong-pagar-united/NkbsIGn#id:11041391,28/05/2023,06:00,1,48772,209.0,16.0,31.0,47.0,,,,,7.0,22.0,4.0,5.0,12.0,6.0,16.0,20.0,37.0,,4.0,2.55,,34.0,51.0,,12.0,0.0,7.0,3.0,,26.0,82.0,1.0,1.0,10.0,27.0,53.0,3.0,276.0,,,0.0,10.0,3.0,8.0,9.0,0.0,,,1.0,9.0,3.0,19.0,19.0,0.0,25.0,2.0,293.0,15.0,33.0,53.0,,,,,4.0,14.0,5.0,8.0,17.0,2.0,15.0,22.0,42.0,,0.0,0.77,,47.0,63.0,,8.0,4.0,5.0,5.0,,39.0,94.0,0.0,0.0,17.0,26.0,45.0,0.0,358.0,,,0.0,5.0,5.0,4.0,8.0,3.0,,,0.0,19.0,5.0,13.0,13.0,3.0,18.0,4.0
48772,2023,11041392,DPMM,Tanjong Pagar Utd.,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-tanjong-pagar-united/NkbsKGn#id:11041392,07/05/2023,06:00,1,48772,406.0,25.0,45.0,66.0,,,,,3.0,13.0,4.0,4.0,13.0,4.0,22.0,30.0,43.0,,0.0,0.76,,29.0,41.0,,8.0,6.0,5.0,4.0,,46.0,120.0,,0.0,25.0,39.0,61.0,0.0,466.0,1.0,,1.0,5.0,5.0,4.0,7.0,3.0,,,6.0,28.0,4.0,12.0,12.0,3.0,13.0,1.0,153.0,13.0,44.0,34.0,,,,,2.0,27.0,2.0,3.0,10.0,4.0,10.0,17.0,25.0,,1.0,3.27,,19.0,32.0,,21.0,2.0,8.0,3.0,,30.0,128.0,,0.0,23.0,20.0,44.0,2.0,211.0,0.0,,1.0,7.0,3.0,6.0,4.0,4.0,,,0.0,23.0,3.0,11.0,11.0,4.0,13.0,3.0
48772,2023,11041393,Lion City Sailors,Geylang Int.,1,https://www.sofascore.com/football/match/geylang-international-lion-city-sailors/QkbsUkb#id:11041393,15/03/2023,07:45,1,48772,351.0,9.0,11.0,50.0,,,,,5.0,8.0,10.0,4.0,24.0,96.0,20.0,29.0,39.0,,,0.79,,,,,13.0,2.0,6.0,2.0,,59.0,160.0,,0.0,44.0,25.0,39.0,2.0,431.0,,,0.0,5.0,1.0,8.0,9.0,6.0,,,2.0,21.0,2.0,14.0,14.0,6.0,,2.0,313.0,2.0,11.0,50.0,,,,,2.0,14.0,1.0,3.0,8.0,96.0,26.0,41.0,39.0,,,2.22,,,,,7.0,1.0,9.0,8.0,,65.0,160.0,,0.0,57.0,29.0,56.0,4.0,383.0,,,0.0,7.0,3.0,5.0,3.0,2.0,,,4.0,16.0,8.0,10.0,10.0,2.0,,0.0
48772,2023,11041394,Hougang Utd,Albirex Niigata,1,https://www.sofascore.com/football/match/hougang-united-albirex-niigata-singapore/GGnsIGn#id:11041394,06/05/2023,06:00,1,48772,369.0,15.0,26.0,48.0,,,,,3.0,11.0,4.0,15.0,29.0,8.0,10.0,13.0,31.0,,1.0,2.1,,42.0,54.0,,19.0,0.0,10.0,1.0,,25.0,102.0,1.0,0.0,16.0,26.0,39.0,2.0,425.0,,,0.0,11.0,7.0,11.0,10.0,0.0,,,1.0,10.0,1.0,21.0,21.0,0.0,26.0,0.0,366.0,10.0,24.0,52.0,,,,,3.0,10.0,3.0,5.0,21.0,7.0,12.0,14.0,42.0,,6.0,0.51,,48.0,64.0,,5.0,4.0,14.0,6.0,,44.0,103.0,0.0,1.0,16.0,30.0,53.0,0.0,438.0,,,0.0,3.0,2.0,1.0,4.0,4.0,,,2.0,10.0,6.0,7.0,7.0,4.0,14.0,2.0
48772,2023,11041395,Albirex Niigata,DPMM,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-albirex-niigata-singapore/GGnsKGn#id:11041395,15/04/2023,08:30,1,48772,129.0,28.0,53.0,31.0,,,,,3.0,29.0,2.0,0.0,2.0,110.0,5.0,12.0,39.0,,,0.84,,,,,6.0,2.0,10.0,7.0,,28.0,97.0,,1.0,47.0,24.0,45.0,2.0,190.0,,,0.0,4.0,4.0,0.0,4.0,1.0,,,2.0,12.0,7.0,8.0,8.0,1.0,,1.0,419.0,22.0,47.0,69.0,,,,,5.0,8.0,10.0,4.0,13.0,116.0,17.0,23.0,40.0,,,3.34,,,,,7.0,3.0,6.0,0.0,,44.0,105.0,,1.0,32.0,27.0,42.0,4.0,489.0,,,0.0,13.0,7.0,9.0,9.0,0.0,,,3.0,12.0,0.0,22.0,22.0,0.0,,3.0
48772,2023,11041396,Young Lions,Balestier Khalsa,1,https://www.sofascore.com/football/match/young-lions-balestier-khalsa/OkbsHGn#id:11041396,08/04/2023,08:30,1,48772,525.0,11.0,33.0,65.0,,,,,3.0,14.0,3.0,5.0,11.0,7.0,22.0,36.0,37.0,,0.0,0.84,,71.0,92.0,,13.0,4.0,6.0,3.0,,47.0,121.0,1.0,0.0,15.0,9.0,20.0,2.0,590.0,,,0.0,3.0,4.0,5.0,9.0,7.0,,,2.0,24.0,3.0,12.0,12.0,7.0,19.0,5.0,186.0,18.0,33.0,35.0,,,,,1.0,22.0,5.0,3.0,11.0,8.0,14.0,21.0,40.0,,4.0,0.56,,15.0,25.0,,13.0,5.0,9.0,2.0,,44.0,121.0,0.0,0.0,24.0,16.0,31.0,0.0,244.0,,,1.0,4.0,3.0,3.0,3.0,1.0,,,0.0,16.0,2.0,7.0,7.0,1.0,16.0,2.0
48772,2023,11041398,Tampines Rovers,Young Lions,1,https://www.sofascore.com/football/match/young-lions-tampines-rovers/TkbsHGn#id:11041398,20/05/2023,06:00,1,48772,174.0,7.0,21.0,26.0,,,,,2.0,13.0,3.0,3.0,7.0,8.0,6.0,10.0,31.0,,5.0,0.6,,11.0,22.0,,7.0,2.0,15.0,6.0,,39.0,127.0,,1.0,10.0,19.0,39.0,1.0,232.0,,,0.0,6.0,3.0,3.0,3.0,5.0,,,0.0,18.0,6.0,9.0,9.0,5.0,11.0,0.0,720.0,14.0,20.0,74.0,,,,,4.0,9.0,7.0,3.0,18.0,9.0,23.0,31.0,46.0,,0.0,2.76,,69.0,74.0,,8.0,0.0,6.0,3.0,,44.0,105.0,,0.0,17.0,21.0,27.0,0.0,776.0,,,0.0,12.0,11.0,7.0,10.0,2.0,,,4.0,21.0,3.0,22.0,22.0,2.0,23.0,0.0
48772,2023,11041399,DPMM,Balestier Khalsa,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-balestier-khalsa/OkbsKGn#id:11041399,10/03/2023,07:45,1,48772,372.0,20.0,27.0,60.0,,,,,3.0,22.0,5.0,5.0,15.0,2.0,15.0,30.0,41.0,,3.0,1.79,,38.0,59.0,,7.0,5.0,7.0,5.0,,37.0,112.0,2.0,0.0,11.0,19.0,37.0,2.0,456.0,,,0.0,6.0,1.0,7.0,5.0,9.0,,,7.0,20.0,5.0,11.0,11.0,9.0,20.0,2.0,170.0,6.0,25.0,40.0,,,,,2.0,25.0,8.0,0.0,12.0,5.0,21.0,31.0,31.0,,0.0,1.65,,26.0,44.0,,20.0,4.0,4.0,3.0,,38.0,113.0,0.0,1.0,15.0,28.0,49.0,1.0,242.0,,,1.0,5.0,5.0,8.0,11.0,6.0,,,2.0,21.0,3.0,16.0,16.0,6.0,13.0,7.0
48772,2023,11041400,Geylang Int.,Lion City Sailors,1,https://www.sofascore.com/football/match/geylang-international-lion-city-sailors/QkbsUkb#id:11041400,07/05/2023,06:00,1,48772,351.0,19.0,33.0,59.0,,,,,5.0,25.0,9.0,13.0,29.0,4.0,31.0,39.0,43.0,,0.0,3.67,,36.0,47.0,,13.0,6.0,8.0,1.0,,50.0,124.0,3.0,1.0,15.0,17.0,35.0,1.0,411.0,,,1.0,12.0,7.0,4.0,5.0,1.0,,,2.0,18.0,1.0,17.0,17.0,1.0,23.0,3.0,251.0,21.0,39.0,41.0,,,,,3.0,29.0,6.0,7.0,16.0,6.0,16.0,25.0,33.0,,1.0,1.16,,24.0,36.0,,18.0,3.0,9.0,4.0,,35.0,126.0,3.0,0.0,18.0,15.0,34.0,1.0,308.0,,,0.0,8.0,8.0,2.0,5.0,5.0,,,2.0,20.0,4.0,13.0,13.0,5.0,18.0,4.0
48772,2023,11041401,Tanjong Pagar Utd.,Albirex Niigata,1,https://www.sofascore.com/football/match/albirex-niigata-singapore-tanjong-pagar-united/NkbsGGn#id:11041401,10/04/2023,08:30,1,48772,525.0,11.0,27.0,68.0,,,,,3.0,9.0,11.0,6.0,18.0,6.0,11.0,17.0,34.0,,2.0,1.84,,76.0,97.0,,11.0,0.0,7.0,1.0,,32.0,96.0,0.0,0.0,5.0,20.0,36.0,1.0,601.0,,,0.0,8.0,6.0,11.0,12.0,0.0,,,5.0,22.0,1.0,20.0,20.0,0.0,24.0,0.0,140.0,19.0,33.0,32.0,,,,,2.0,25.0,2.0,1.0,5.0,4.0,11.0,21.0,40.0,,4.0,0.39,,21.0,31.0,,4.0,3.0,15.0,9.0,,33.0,95.0,2.0,0.0,21.0,25.0,44.0,1.0,193.0,,,0.0,3.0,4.0,1.0,4.0,1.0,,,6.0,23.0,9.0,7.0,7.0,1.0,7.0,2.0
48772,2023,11041402,Tampines Rovers,Balestier Khalsa,1,https://www.sofascore.com/football/match/tampines-rovers-balestier-khalsa/OkbsTkb#id:11041402,05/05/2023,07:45,1,48772,223.0,4.0,14.0,38.0,,,,,2.0,28.0,2.0,4.0,8.0,94.0,23.0,31.0,29.0,,,2.76,,,,,11.0,1.0,9.0,3.0,,61.0,210.0,,1.0,49.0,26.0,48.0,2.0,286.0,,,0.0,10.0,4.0,7.0,4.0,4.0,,,4.0,14.0,3.0,14.0,14.0,4.0,,2.0,406.0,9.0,14.0,62.0,,,,,3.0,5.0,7.0,6.0,22.0,98.0,33.0,48.0,39.0,,,2.81,,,,,13.0,1.0,6.0,4.0,,79.0,210.0,,0.0,37.0,21.0,32.0,4.0,490.0,,,0.0,10.0,6.0,5.0,4.0,3.0,,,1.0,22.0,4.0,14.0,14.0,3.0,,2.0
48772,2023,11041403,Albirex Niigata,Lion City Sailors,1,https://www.sofascore.com/football/match/albirex-niigata-singapore-lion-city-sailors/QkbsGGn#id:11041403,09/03/2023,07:45,1,48772,224.0,7.0,20.0,42.0,,,,,0.0,28.0,5.0,3.0,9.0,94.0,16.0,20.0,36.0,,,0.9,,,,,7.0,2.0,17.0,5.0,,32.0,96.0,,0.0,56.0,21.0,48.0,2.0,288.0,,,1.0,4.0,2.0,4.0,2.0,4.0,,,1.0,16.0,5.0,6.0,6.0,4.0,,1.0,374.0,15.0,22.0,58.0,,,,,3.0,13.0,10.0,5.0,23.0,91.0,25.0,31.0,42.0,,,1.82,,,,,9.0,3.0,3.0,4.0,,44.0,104.0,,0.0,32.0,20.0,33.0,0.0,451.0,,,0.0,12.0,12.0,8.0,11.0,1.0,,,3.0,25.0,4.0,23.0,23.0,1.0,,1.0
48772,2023,11041404,Tanjong Pagar Utd.,Balestier Khalsa,1,https://www.sofascore.com/football/match/balestier-khalsa-tanjong-pagar-united/NkbsOkb#id:11041404,16/04/2023,08:30,1,48772,279.0,14.0,26.0,48.0,,,,,4.0,17.0,8.0,3.0,10.0,2.0,19.0,26.0,34.0,,2.0,1.9,,37.0,52.0,,9.0,2.0,9.0,3.0,,33.0,111.0,,0.0,23.0,25.0,44.0,2.0,354.0,,,0.0,8.0,3.0,5.0,4.0,0.0,,,1.0,19.0,3.0,12.0,12.0,0.0,18.0,0.0,278.0,11.0,27.0,52.0,,,,,1.0,11.0,7.0,5.0,18.0,4.0,17.0,32.0,39.0,,1.0,1.58,,38.0,62.0,,11.0,4.0,11.0,1.0,,45.0,116.0,,0.0,22.0,23.0,45.0,1.0,359.0,,,0.0,9.0,6.0,4.0,2.0,5.0,,,2.0,26.0,1.0,11.0,11.0,5.0,23.0,1.0
48772,2023,11041405,Lion City Sailors,DPMM,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-lion-city-sailors/QkbsKGn#id:11041405,03/03/2023,07:45,1,48772,183.0,11.0,30.0,38.0,,,,,3.0,25.0,4.0,3.0,10.0,93.0,11.0,19.0,32.0,,,1.7,,,,,10.0,2.0,9.0,3.0,,46.0,143.0,,0.0,52.0,21.0,44.0,3.0,253.0,,,0.0,6.0,4.0,6.0,7.0,7.0,,,2.0,21.0,3.0,13.0,13.0,7.0,,0.0,404.0,13.0,30.0,62.0,,,,,2.0,10.0,3.0,6.0,21.0,93.0,23.0,28.0,41.0,,,1.75,,,,,7.0,4.0,11.0,5.0,,59.0,143.0,,2.0,23.0,31.0,54.0,1.0,492.0,,,0.0,8.0,5.0,5.0,6.0,4.0,,,5.0,23.0,5.0,14.0,14.0,4.0,,3.0
48772,2023,11041406,Young Lions,Tampines Rovers,1,https://www.sofascore.com/football/match/young-lions-tampines-rovers/TkbsHGn#id:11041406,09/03/2023,07:45,1,48772,643.0,18.0,27.0,73.0,,,,,6.0,8.0,16.0,12.0,27.0,8.0,22.0,32.0,42.0,,0.0,3.8,,82.0,91.0,,15.0,1.0,10.0,0.0,,53.0,140.0,1.0,3.0,20.0,13.0,21.0,0.0,715.0,,,0.0,17.0,11.0,9.0,12.0,3.0,,,0.0,33.0,0.0,29.0,29.0,3.0,46.0,2.0,154.0,8.0,26.0,27.0,,,,,0.0,30.0,1.0,0.0,8.0,4.0,15.0,21.0,31.0,,6.0,0.1,,9.0,20.0,,6.0,1.0,16.0,6.0,,42.0,131.0,0.0,0.0,29.0,15.0,37.0,1.0,213.0,,,0.0,0.0,3.0,0.0,3.0,4.0,,,2.0,15.0,6.0,3.0,3.0,4.0,7.0,1.0
48772,2023,11041407,Balestier Khalsa,Hougang Utd,1,https://www.sofascore.com/football/match/hougang-united-balestier-khalsa/OkbsIGn#id:11041407,26/02/2023,06:00,1,48772,288.0,14.0,32.0,57.0,,,,,4.0,9.0,9.0,3.0,18.0,7.0,24.0,32.0,39.0,,3.0,1.7,,30.0,50.0,,15.0,2.0,8.0,2.0,,47.0,124.0,0.0,0.0,27.0,30.0,60.0,2.0,384.0,,,0.0,13.0,7.0,9.0,7.0,0.0,,,3.0,33.0,2.0,20.0,20.0,0.0,23.0,2.0,239.0,12.0,30.0,43.0,,,,,2.0,24.0,3.0,3.0,10.0,5.0,21.0,29.0,33.0,,1.0,0.94,,35.0,55.0,,11.0,2.0,14.0,6.0,,39.0,122.0,1.0,0.0,18.0,26.0,49.0,0.0,316.0,,,0.0,6.0,4.0,4.0,4.0,11.0,,,2.0,25.0,6.0,10.0,10.0,11.0,11.0,1.0
48772,2023,11041408,Young Lions,Hougang Utd,1,https://www.sofascore.com/football/match/hougang-united-young-lions/HGnsIGn#id:11041408,18/03/2023,06:00,1,48772,330.0,11.0,42.0,57.0,,,,,0.0,27.0,5.0,6.0,16.0,8.0,17.0,28.0,28.0,,4.0,0.7,,39.0,53.0,,10.0,3.0,13.0,3.0,,42.0,145.0,0.0,0.0,13.0,32.0,47.0,1.0,380.0,,,0.0,3.0,1.0,3.0,1.0,7.0,,,2.0,17.0,3.0,4.0,4.0,7.0,10.0,2.0,225.0,33.0,46.0,43.0,,,,,5.0,14.0,6.0,6.0,19.0,9.0,19.0,25.0,46.0,,1.0,1.29,,23.0,39.0,,12.0,5.0,10.0,2.0,,58.0,148.0,1.0,1.0,13.0,22.0,36.0,3.0,286.0,,,0.0,10.0,6.0,5.0,7.0,8.0,,,0.0,17.0,2.0,17.0,17.0,8.0,19.0,2.0
48772,2023,11041409,DPMM,Geylang Int.,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-geylang-international/UkbsKGn#id:11041409,19/03/2023,06:00,1,48772,448.0,16.0,25.0,56.0,,,,,1.0,20.0,2.0,7.0,15.0,12.0,15.0,24.0,38.0,,2.0,2.3,,51.0,68.0,,7.0,1.0,10.0,3.0,,45.0,133.0,1.0,1.0,16.0,32.0,49.0,1.0,514.0,,,0.0,5.0,4.0,3.0,4.0,9.0,,,8.0,14.0,3.0,9.0,9.0,9.0,9.0,2.0,226.0,5.0,25.0,44.0,,,,,1.0,6.0,2.0,4.0,17.0,4.0,18.0,25.0,33.0,,0.0,1.77,,40.0,58.0,,13.0,2.0,8.0,1.0,,44.0,122.0,0.0,1.0,15.0,25.0,48.0,2.0,293.0,,,0.0,8.0,7.0,4.0,5.0,6.0,,,0.0,22.0,1.0,13.0,13.0,6.0,14.0,2.0
48772,2023,11041410,Albirex Niigata,Young Lions,1,https://www.sofascore.com/football/match/young-lions-albirex-niigata-singapore/GGnsHGn#id:11041410,25/02/2023,06:00,1,48772,204.0,25.0,50.0,38.0,,,,,0.0,13.0,1.0,1.0,4.0,9.0,6.0,15.0,35.0,,8.0,0.26,,19.0,32.0,,10.0,6.0,14.0,1.0,,36.0,123.0,2.0,0.0,13.0,24.0,41.0,1.0,279.0,,,0.0,3.0,2.0,1.0,0.0,3.0,,,0.0,24.0,1.0,3.0,3.0,3.0,6.0,2.0,415.0,17.0,48.0,62.0,,,,,8.0,16.0,5.0,4.0,13.0,5.0,12.0,24.0,36.0,,0.0,2.35,,61.0,70.0,,20.0,1.0,4.0,1.0,,44.0,120.0,1.0,2.0,14.0,25.0,43.0,0.0,479.0,,,0.0,15.0,7.0,4.0,6.0,2.0,,,0.0,22.0,1.0,21.0,21.0,2.0,31.0,0.0
48772,2023,11041411,Lion City Sailors,Tanjong Pagar Utd.,1,https://www.sofascore.com/football/match/lion-city-sailors-tanjong-pagar-united/NkbsQkb#id:11041411,24/02/2023,07:45,1,48772,179.0,26.0,44.0,39.0,,,,,5.0,19.0,7.0,6.0,13.0,11.0,14.0,20.0,42.0,,4.0,1.66,,25.0,41.0,,4.0,2.0,9.0,3.0,,34.0,97.0,1.0,1.0,18.0,21.0,39.0,0.0,236.0,,,0.0,5.0,3.0,4.0,8.0,7.0,,,0.0,25.0,3.0,13.0,13.0,7.0,14.0,0.0,357.0,11.0,39.0,61.0,,,,,1.0,22.0,4.0,6.0,16.0,4.0,17.0,21.0,32.0,,2.0,1.95,,34.0,59.0,,11.0,1.0,13.0,4.0,,34.0,99.0,0.0,0.0,17.0,22.0,50.0,0.0,427.0,,,0.0,7.0,5.0,6.0,5.0,4.0,,,2.0,19.0,4.0,12.0,12.0,4.0,10.0,0.0
48772,2023,11041412,Tampines Rovers,Geylang Int.,1,https://www.sofascore.com/football/match/geylang-international-tampines-rovers/TkbsUkb#id:11041412,25/02/2023,06:00,1,48772,201.0,13.0,28.0,40.0,,,,,0.0,19.0,7.0,3.0,7.0,4.0,10.0,17.0,35.0,,2.0,1.0,,19.0,34.0,,20.0,2.0,9.0,1.0,,42.0,127.0,1.0,0.0,12.0,24.0,39.0,4.0,261.0,,,0.0,4.0,5.0,2.0,3.0,5.0,,,1.0,18.0,1.0,7.0,7.0,5.0,8.0,3.0,338.0,15.0,28.0,60.0,,,,,2.0,5.0,5.0,5.0,17.0,5.0,16.0,37.0,35.0,,1.0,0.57,,31.0,48.0,,17.0,2.0,6.0,2.0,,41.0,128.0,2.0,0.0,10.0,22.0,38.0,2.0,403.0,,,0.0,5.0,3.0,2.0,2.0,2.0,,,2.0,20.0,2.0,7.0,7.0,2.0,24.0,3.0
48772,2023,11041416,Tanjong Pagar Utd.,Geylang Int.,1,https://www.sofascore.com/football/match/geylang-international-tanjong-pagar-united/NkbsUkb#id:11041416,10/03/2023,07:45,1,48772,348.0,15.0,35.0,57.0,,,,,3.0,16.0,7.0,8.0,22.0,12.0,21.0,29.0,44.0,,2.0,0.88,,40.0,66.0,,10.0,5.0,7.0,1.0,,61.0,135.0,1.0,0.0,21.0,25.0,56.0,1.0,443.0,,,0.0,3.0,4.0,5.0,9.0,3.0,,,1.0,20.0,1.0,12.0,12.0,3.0,17.0,0.0,223.0,20.0,34.0,43.0,,,,,0.0,20.0,5.0,5.0,20.0,4.0,6.0,16.0,30.0,,2.0,2.22,,31.0,49.0,,13.0,4.0,11.0,5.0,,32.0,137.0,1.0,0.0,24.0,33.0,58.0,2.0,308.0,,,0.0,8.0,5.0,3.0,0.0,3.0,,,3.0,22.0,5.0,8.0,8.0,3.0,21.0,5.0
48772,2023,11041417,Balestier Khalsa,Young Lions,1,https://www.sofascore.com/football/match/young-lions-balestier-khalsa/OkbsHGn#id:11041417,04/03/2023,06:00,1,48772,260.0,7.0,17.0,47.0,,,,,1.0,19.0,3.0,4.0,6.0,3.0,16.0,24.0,37.0,,5.0,1.31,,26.0,40.0,,14.0,1.0,12.0,3.0,,44.0,120.0,,0.0,24.0,20.0,34.0,2.0,319.0,,,0.0,5.0,5.0,5.0,6.0,4.0,,,0.0,31.0,3.0,11.0,11.0,4.0,11.0,3.0,381.0,7.0,17.0,53.0,,,,,2.0,13.0,3.0,4.0,14.0,1.0,14.0,21.0,32.0,,4.0,2.69,,34.0,49.0,,13.0,1.0,11.0,4.0,,35.0,114.0,,0.0,17.0,21.0,41.0,2.0,461.0,,,0.0,5.0,6.0,6.0,9.0,5.0,,,5.0,28.0,4.0,14.0,14.0,5.0,19.0,0.0
48772,2023,11041420,Albirex Niigata,Hougang Utd,1,https://www.sofascore.com/football/match/hougang-united-albirex-niigata-singapore/GGnsIGn#id:11041420,15/03/2023,07:45,1,48772,334.0,9.0,18.0,56.0,,,,,1.0,10.0,2.0,1.0,6.0,3.0,12.0,15.0,38.0,,10.0,0.26,,16.0,32.0,,11.0,4.0,17.0,4.0,,44.0,120.0,,0.0,10.0,25.0,50.0,1.0,407.0,,,0.0,0.0,4.0,0.0,5.0,3.0,,,2.0,14.0,4.0,5.0,5.0,3.0,3.0,0.0,257.0,9.0,18.0,44.0,,,,,6.0,9.0,3.0,8.0,17.0,1.0,18.0,23.0,29.0,,0.0,2.07,,29.0,40.0,,22.0,5.0,9.0,0.0,,30.0,113.0,,1.0,17.0,18.0,33.0,1.0,315.0,,,0.0,10.0,9.0,6.0,12.0,1.0,,,2.0,20.0,0.0,22.0,22.0,1.0,23.0,3.0
48772,2023,11041426,DPMM,Tanjong Pagar Utd.,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-tanjong-pagar-united/NkbsKGn#id:11041426,14/03/2023,07:45,1,48772,312.0,22.0,51.0,58.0,,,,,10.0,8.0,5.0,6.0,15.0,10.0,19.0,31.0,40.0,,3.0,1.57,,45.0,71.0,,11.0,2.0,12.0,2.0,,42.0,106.0,0.0,0.0,10.0,29.0,53.0,2.0,410.0,,,1.0,9.0,4.0,3.0,8.0,2.0,,,7.0,27.0,2.0,17.0,17.0,2.0,18.0,2.0,167.0,31.0,53.0,42.0,,,,,3.0,26.0,3.0,5.0,15.0,6.0,8.0,13.0,42.0,,5.0,2.14,,30.0,49.0,,8.0,2.0,8.0,3.0,,35.0,103.0,3.0,0.0,23.0,21.0,53.0,0.0,254.0,,,0.0,7.0,7.0,4.0,7.0,3.0,,,3.0,20.0,3.0,14.0,14.0,3.0,13.0,0.0
