season_id,event_id,fetch_ok,away_accurate_passes,away_aerial_duels,away_aerial_duels_total,away_ball_possession,away_big_chances,away_big_chances_missed,away_big_chances_scored,away_big_saves,away_blocked_shots,away_clearances,away_corner_kicks,away_crosses,away_crosses_total,away_dispossessed,away_dribbles,away_dribbles_total,away_duels,away_errors_lead_to_a_goal,away_errors_lead_to_a_shot,away_expected_goals,away_final_third_entries,away_final_third_phase,away_final_third_phase_total,away_fouled_in_final_third,away_fouls,away_free_kicks,away_goal_kicks,away_goalkeeper_saves,away_goals_prevented,away_ground_duels,away_ground_duels_total,away_high_claims,away_hit_woodwork,away_interceptions,away_long_balls,away_long_balls_total,away_offsides,away_passes,away_penalty_saves,away_recoveries,away_red_cards,away_shots_inside_box,away_shots_off_target,away_shots_on_target,away_shots_outside_box,away_tackles,away_tackles_won,away_tackles_won_total,away_through_balls,away_throw_ins,away_total_saves,away_total_shots,away_total_shots__totalshotsongoal,away_total_tackles,away_touches_in_penalty_area,away_yellow_cards,home_accurate_passes,home_aerial_duels,home_aerial_duels_total,home_ball_possession,home_big_chances,home_big_chances_missed,home_big_chances_scored,home_big_saves,home_blocked_shots,home_clearances,home_corner_kicks,home_crosses,home_crosses_total,home_dispossessed,home_dribbles,home_dribbles_total,home_duels,home_errors_lead_to_a_goal,home_errors_lead_to_a_shot,home_expected_goals,home_final_third_entries,home_final_third_phase,home_final_third_phase_total,home_fouled_in_final_third,home_fouls,home_free_kicks,home_goal_kicks,home_goalkeeper_saves,home_goals_prevented,home_ground_duels,home_ground_duels_total,home_high_claims,home_hit_woodwork,home_interceptions,home_long_balls,home_long_balls_total,home_offsides,home_passes,home_penalty_saves,home_recoveries,home_red_cards,home_shots_inside_box,home_shots_off_target,home_shots_on_target,home_shots_outside_box,home_tackles,home_tackles_won,home_tackles_won_total,home_through_balls,home_throw_ins,home_total_saves,home_total_shots,home_total_shots__totalshotsongoal,home_total_tackles,home_touches_in_penalty_area,home_yellow_cards
59708,12246961,1,282,7,15,41,,,,,1,24,1,0,2,3,9,12,35,,5,0.41,,18,37,,8,2,10,7,,29,87,,0,27,17,51,0,357,,,1,2,2,3,4,1,,,0,12,7,6,6,1,4,1,483,10,18,59,,,,,5,5,10,12,31,3,23,31,41,,1,5.51,,65,83,,11,0,3,2,,42,106,,0,6,16,28,3,566,,,0,21,11,11,6,0,,,8,21,2,27,27,0,40,0
59708,12246962,1,439,11,21,48,,,,,0,3,3,11,23,7,11,12,35,,4,2.28,,54,70,,12,0,4,5,,35,107,,3,15,33,57,1,511,,,0,8,6,4,5,3,,,1,11,5,13,13,3,21,4,436,10,22,52,,,,,4,19,4,1,9,3,13,16,41,,3,0.52,,32,55,,7,1,9,2,,39,96,,0,19,20,49,1,512,,,0,1,2,6,11,3,,,4,14,2,12,12,3,7,2
59708,12246963,1,262,12,31,42,,,,,0,22,2,2,10,6,12,17,32,,4,1.37,,22,33,,12,0,22,4,,49,157,1,0,24,19,30,3,330,,,0,6,3,9,6,1,,,4,21,4,12,12,1,12,2,420,14,21,58,,,,,8,9,9,10,31,4,28,38,41,,3,2.82,,62,85,,8,1,2,6,,56,149,0,2,10,22,44,3,512,,,0,18,10,6,8,2,,,1,19,6,26,26,2,45,0
59708,12246964,1,315,16,34,50,,,,,5,26,4,3,7,7,14,18,35,,2,3.2,,35,47,,8,4,9,3,,37,116,4,2,14,31,48,0,384,,,0,11,6,8,10,2,,,4,17,3,21,21,2,16,3,286,12,29,50,,,,,4,10,12,9,28,7,16,22,36,,2,1.77,,37,56,,16,2,10,6,,43,121,0,0,10,26,50,1,366,,,0,10,5,2,1,1,,,1,14,6,11,11,1,31,2
59708,12246965,1,318,14,32,58,,,,,9,21,7,8,26,8,16,21,39,,0,1.27,,38,58,,12,3,10,3,,37,98,0,1,17,26,48,1,398,,,0,9,4,2,7,2,,,4,33,3,16,16,2,19,4,205,16,34,42,,,,,5,45,3,8,16,6,10,18,36,,5,1.98,,28,45,,9,3,8,2,,33,101,1,0,19,27,51,1,265,,,0,9,5,6,7,7,,,7,19,2,16,16,7,19,2
59708,12246966,1,398,5,12,54,,,,,5,12,9,4,20,8,11,19,27,,1,3.05,,45,59,,15,3,4,1,,27,104,0,0,12,26,43,1,468,,,0,14,5,10,6,4,,,1,27,1,20,20,4,30,2,336,12,19,46,,,,,3,28,1,2,5,1,5,11,39,,7,1.17,,18,36,,6,3,10,6,,35,99,2,0,15,11,33,2,402,,,0,4,3,2,4,7,,,1,21,6,8,8,7,7,0
59708,12246967,1,342,27,33,60,,,,,3,9,4,7,18,10,17,23,41,,,1.68,,41,62,,6,3,5,1,,43,136,,1,15,37,56,1,421,,,0,9,10,2,7,2,,,3,27,1,16,16,2,20,1,268,6,28,40,,,,,1,8,2,2,11,4,17,27,30,,,0.09,,26,38,,16,0,14,1,,39,119,,0,19,18,41,0,358,,,0,0,2,1,4,3,,,0,18,1,4,4,3,2,2
59708,12246969,1,221,8,23,37,,,,,3,9,5,3,16,6,12,13,36,,1,0.97,,29,55,,6,2,11,3,,41,112,0,0,16,23,56,2,317,,,0,6,5,4,6,1,,,1,29,3,12,12,1,15,2,433,15,22,63,,,,,3,20,1,3,12,12,11,13,36,,3,1.53,,39,65,,7,1,11,3,,35,114,1,0,8,16,38,1,516,,,0,4,5,4,8,3,,,1,34,3,12,12,3,10,0
59708,12246970,1,426,11,21,59,,,,,3,28,9,7,25,4,20,33,36,,1,1.39,,50,70,,15,2,4,5,,38,113,1,2,10,11,25,0,495,,,0,10,4,6,5,3,,,1,19,5,15,15,3,26,0,288,8,19,41,,,,,1,6,8,3,15,7,8,14,26,,1,1.39,,24,36,,11,1,13,5,,30,122,2,1,17,29,52,2,365,,,0,8,1,7,2,2,,,0,19,5,10,10,2,17,2
59708,12246971,1,394,23,36,65,,,,,2,27,8,8,21,6,48,56,53,,2,3.81,,52,66,,8,2,10,4,,68,135,,0,14,16,34,1,465,,,0,15,9,13,9,3,,,2,18,4,24,24,3,45,1,180,8,37,35,,,,,2,22,8,4,15,3,21,32,24,,6,1.57,,31,47,,15,0,12,10,,39,154,,0,21,33,60,2,252,,,0,12,7,6,3,3,,,2,20,10,15,15,3,25,3
59708,12246972,1,360,6,19,49,,,,,2,12,2,5,14,4,14,19,38,,4,0.61,,29,43,,3,3,12,3,,42,106,,1,10,26,47,0,420,,,0,7,5,2,3,2,,,3,11,3,10,10,2,13,0,467,10,18,51,,,,,5,8,7,9,20,4,20,24,37,,5,2.48,,38,49,,8,0,9,2,,36,106,,2,14,21,37,4,523,,,0,15,3,9,4,2,,,3,11,2,19,19,2,34,1
59708,12246973,1,165,17,32,39,,,,,0,20,3,2,3,9,6,12,31,,8,0.38,,11,27,,12,2,16,6,,29,116,3,0,18,24,51,3,231,,,0,3,0,3,0,3,,,1,14,6,3,3,3,9,1,498,12,29,61,,,,,7,7,10,13,31,9,22,23,44,,1,3.66,,67,77,,13,4,2,3,,56,123,0,0,7,22,31,1,574,,,0,17,11,11,12,1,,,2,14,3,29,29,1,50,0
59708,12246974,1,236,5,19,42,,,,,1,23,2,2,10,4,7,10,32,,2,1.69,,16,23,,12,2,11,6,,37,111,,0,21,32,48,1,296,,,0,3,2,5,5,3,,,1,18,6,8,8,3,6,2,463,8,12,58,,,,,5,10,6,7,25,7,18,20,37,,0,1.53,,62,78,,13,3,6,1,,37,107,,1,7,17,30,3,534,,,0,9,4,8,9,9,,,0,17,1,18,18,9,28,1
59708,12246975,1,364,12,26,55,,,,,3,7,8,4,14,9,12,15,38,,1,1.32,,49,62,,6,1,10,3,,43,117,0,0,22,23,36,2,432,,,0,11,9,6,7,1,,,0,19,3,18,18,1,22,2,290,14,24,45,,,,,1,11,5,3,13,9,9,11,33,,3,0.82,,26,33,,8,0,16,3,,35,122,1,0,17,30,48,1,351,,,0,5,2,5,3,0,,,1,13,3,8,8,0,13,3
59708,12246976,1,254,6,18,37,,,,,0,9,3,3,13,1,8,16,27,,3,0.26,,26,39,,7,1,12,5,,25,94,,0,14,12,31,2,322,,,0,2,4,0,2,0,,,1,10,5,4,4,0,6,0,570,10,18,63,,,,,4,4,6,2,8,2,18,20,45,,1,2.63,,72,92,,4,2,12,0,,42,96,,0,19,20,33,0,632,,,0,15,10,8,7,1,,,2,16,0,22,22,1,42,1
59708,12246978,1,408,7,23,53,,,,,1,10,4,5,11,3,13,16,30,,1,1.71,,32,48,,9,1,6,2,,23,77,,0,8,35,55,1,483,,,0,6,2,6,3,2,,,3,22,2,9,9,2,16,1,334,12,25,47,,,,,0,11,6,5,11,4,15,20,39,,2,0.39,,36,64,,4,2,5,2,,29,79,,1,15,28,57,2,413,,,0,3,1,4,3,2,,,1,20,2,6,6,2,12,2
59708,12246979,1,451,8,11,49,,,,,1,12,4,2,13,5,13,16,35,,0,1.28,,40,54,,10,0,7,4,,24,80,1,2,15,23,40,2,512,,,0,6,7,4,8,4,,,5,18,4,14,14,4,17,3,409,3,10,51,,,,,2,14,4,1,8,3,11,18,36,,3,0.27,,48,65,,8,4,4,1,,31,83,0,0,11,28,45,3,462,,,0,4,3,4,5,3,,,4,17,1,9,9,3,9,0
59708,12246980,1,294,6,21,45,,,,,5,12,2,3,20,7,16,17,36,,4,0.87,,44,61,,7,2,5,3,,38,99,0,0,12,21,46,1,384,,,0,8,6,2,5,0,,,3,35,3,13,13,0,20,2,341,17,23,55,,,,,2,17,10,6,27,7,19,22,40,,1,1.84,,42,52,,15,2,13,1,,32,97,2,1,13,26,42,1,421,,,0,12,9,6,6,1,,,1,17,1,18,18,1,29,3
59708,12246981,1,251,11,29,45,,,,,2,19,2,1,10,6,7,11,30,,2,0.53,,23,37,,17,1,14,2,,28,100,2,0,7,17,31,2,313,,,0,5,3,4,4,3,,,0,24,2,9,9,3,14,3,289,18,32,55,,,,,5,10,8,9,18,7,6,10,42,,0,2.32,,40,46,,6,4,6,1,,39,101,0,1,12,37,50,0,337,,,0,11,6,4,5,1,,,1,21,1,16,16,1,35,1
59708,12246982,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59708,12246983,1,374,7,14,53,,,,,6,5,10,9,30,10,14,19,36,,3,5.43,,68,85,,9,2,0,6,,39,112,0,1,9,22,37,5,447,,,0,20,6,12,5,1,,,1,23,6,25,25,1,33,1,256,10,15,47,,,,,1,12,2,3,5,10,5,6,33,,10,0.76,,20,38,,13,2,14,7,,35,119,3,0,12,24,50,1,322,,,0,3,1,5,4,8,,,0,15,7,7,7,8,7,4
59708,12246985,1,327,10,23,48,,,,,2,12,5,0,9,8,12,15,41,,2,0.39,,22,35,,13,1,18,3,,47,116,0,0,8,16,30,3,387,,,0,3,2,2,3,1,,,2,15,3,6,6,1,12,6,340,12,22,52,,,,,2,7,2,4,12,8,14,25,31,,0,2.72,,59,74,,11,4,5,1,,33,120,1,1,18,22,36,1,398,,,0,9,5,5,4,3,,,0,18,1,13,13,3,15,3
59708,12246986,1,187,9,19,36,,,,,2,31,3,3,11,8,12,14,33,,7,0.6,,24,38,,7,3,7,2,,34,109,,0,14,19,42,3,246,,,0,3,4,2,5,4,,,1,20,2,8,8,4,10,3,470,10,20,64,,,,,6,3,8,10,28,1,18,26,38,,0,4.11,,62,69,,7,1,9,3,,36,99,,0,11,24,38,3,544,,,0,14,5,8,5,3,,,3,18,3,19,19,3,33,0
59708,12246987,1,398,8,15,51,,,,,3,3,3,5,14,8,9,15,30,,5,1.53,,23,47,,7,2,3,1,,28,103,,1,15,25,49,1,470,,,0,6,2,4,4,0,,,1,19,1,10,10,0,13,2,365,4,12,49,,,,,3,9,5,4,19,6,22,25,38,,1,2.4,,44,59,,11,1,5,3,,42,106,,0,11,23,43,2,434,,,0,10,8,3,4,3,,,1,20,3,14,14,3,22,3
59708,12246988,1,307,13,24,43,,,,,3,25,4,1,8,13,14,19,35,,2,1.25,,26,39,,9,2,10,8,,36,115,1,0,14,19,37,0,370,,,0,8,6,6,7,5,,,1,17,8,15,15,5,13,2,386,8,22,57,,,,,3,16,9,9,25,6,16,25,38,,5,2.11,,40,60,,9,4,7,2,,43,109,0,0,18,22,45,2,469,,,0,11,6,9,7,4,,,4,23,2,18,18,4,29,1
59708,12246989,1,186,13,22,40,,,,,3,16,7,4,12,6,14,16,37,,2,2.85,,31,49,,7,3,10,3,,38,115,1,0,13,18,40,0,241,0,,0,14,6,7,2,1,,,4,14,3,16,16,1,18,1,303,12,26,60,,,,,2,8,12,9,23,9,17,22,36,,2,1.25,,24,49,,12,0,12,4,,46,132,0,1,8,27,53,0,378,1,,0,7,7,3,6,5,,,0,23,4,13,13,5,15,0
59708,12246990,1,260,10,27,41,,,,,4,23,4,6,11,6,18,22,35,,2,1.55,,24,34,,12,0,14,4,,38,109,1,0,16,28,42,0,308,,,0,9,5,4,4,6,,,2,10,4,13,13,6,15,0,561,14,28,59,,,,,5,4,10,9,28,6,17,22,36,,1,2.32,,58,64,,10,0,8,1,,37,111,0,0,16,17,27,2,620,,,0,10,9,6,10,4,,,1,17,1,20,20,4,44,3
59708,12246991,1,340,9,21,46,,,,,0,10,2,5,17,3,11,15,35,,1,0.42,,43,61,,5,0,14,6,,26,78,0,0,18,31,56,0,405,1,,0,5,6,2,3,3,,,4,15,6,8,8,3,12,1,512,8,21,54,,,,,5,12,7,6,15,6,14,15,28,,1,2.43,,65,84,,4,1,9,0,,24,91,1,0,11,15,33,1,579,0,,0,13,8,8,8,2,,,2,18,0,21,21,2,20,0
59708,12246992,1,234,12,23,42,,,,,1,9,3,5,11,8,5,10,36,,2,1.45,,22,32,,6,4,11,4,,38,115,,2,15,36,57,4,293,,,0,5,3,5,7,0,,,1,17,4,12,12,0,13,3,380,16,29,58,,,,,8,8,12,11,28,10,15,17,36,,3,1.69,,42,57,,12,0,8,5,,43,133,,0,12,22,42,1,455,,,1,11,3,6,6,2,,,0,25,5,17,17,2,31,1
59708,12246993,1,223,14,31,42,,,,,1,14,5,5,15,12,12,15,32,,0,1.12,,28,46,,9,2,11,3,,31,106,1,0,12,19,35,3,278,,,0,5,3,5,4,3,,,2,18,3,9,9,3,13,0,292,18,29,58,,,,,1,8,5,14,24,5,24,29,48,,1,1.93,,42,60,,10,3,4,4,,52,115,0,0,22,23,44,3,360,,,0,10,5,6,2,1,,,3,24,4,12,12,1,23,0
59708,12246994,1,406,19,24,57,,,,,3,13,9,5,19,7,3,4,41,,,0.88,,43,68,,6,3,5,3,,32,98,0,0,10,12,43,1,479,,,0,5,4,3,5,2,,,0,22,3,10,10,2,16,0,270,8,28,43,,,,,3,13,9,3,16,13,11,12,27,,,1.3,,20,36,,8,1,10,2,,30,109,1,0,26,27,45,3,335,,,0,5,3,4,5,0,,,0,19,2,10,10,0,11,1
59708,12246995,1,488,6,10,60,,,,,7,6,6,12,26,8,30,41,44,,2,3.31,,60,70,,8,4,10,2,,59,137,,0,19,37,48,0,544,,,0,13,6,11,11,6,,,3,11,2,24,24,6,26,0,257,3,10,40,,,,,0,14,1,5,13,5,20,26,32,,5,1.14,,17,29,,17,1,11,5,,42,130,,0,11,23,42,0,322,,,0,3,6,3,6,4,,,1,15,5,9,9,4,11,1
59708,12246996,1,559,15,27,69,,,,,1,10,9,11,33,2,23,28,46,,2,3,,63,81,,13,1,5,5,,36,82,0,0,14,31,50,4,640,,,0,15,8,11,5,1,,,2,15,5,20,20,1,43,0,149,12,33,31,,,,,2,15,3,0,6,4,10,17,35,,4,0.72,,17,36,,9,3,15,9,,29,83,1,0,11,23,54,2,209,,,0,4,2,6,6,2,,,0,17,9,10,10,2,7,0
59708,12246997,1,189,8,28,40,,,,,3,35,4,2,7,4,13,18,30,,2,2.01,,27,45,,10,3,11,1,,33,106,,0,17,29,52,3,249,,,1,6,2,7,6,5,,,1,25,1,12,12,5,6,2,349,24,41,60,,,,,1,10,10,13,34,8,20,25,45,,4,1.25,,41,56,,10,4,7,6,,48,118,,0,10,25,45,1,432,,,0,8,5,3,1,2,,,1,28,6,9,9,2,21,2
59708,12246998,1,483,13,20,62,,,,,8,5,15,13,41,7,31,42,49,,0,3.45,,73,90,,9,2,2,3,,57,121,,0,14,23,36,4,570,,,1,19,10,12,11,3,,,5,24,3,30,30,3,49,2,184,9,24,38,,,,,1,35,1,4,5,8,11,16,28,,7,1.32,,13,23,,9,2,15,10,,40,147,,2,19,21,38,1,253,,,1,5,1,5,4,2,,,0,10,10,9,9,2,9,5
59708,12246999,1,295,8,24,47,,,,,3,4,4,5,13,3,3,8,31,,3,0.76,,35,52,,9,3,13,1,,21,69,,0,8,20,36,1,351,,,0,3,1,5,6,1,,,0,16,1,9,9,1,11,1,364,16,23,53,,,,,1,13,1,2,7,7,7,10,41,,3,1.26,,37,48,,7,1,7,4,,31,90,,0,19,29,47,1,415,,,0,6,8,6,10,3,,,1,16,4,16,16,3,13,2
59708,12247000,1,367,2,8,49,,,,,4,15,9,6,17,5,18,22,39,,5,3.83,,30,46,,7,0,1,4,,44,108,0,0,8,18,29,1,422,,,1,12,0,9,1,5,,,2,15,4,13,13,5,20,2,364,8,10,51,,,,,3,14,3,2,9,6,15,19,37,,3,0.85,,48,60,,7,2,2,3,,34,102,1,1,9,26,45,3,422,,,1,6,8,3,9,4,,,2,15,3,15,15,4,14,1
59708,12247001,1,525,20,36,59,,,,,8,8,11,10,25,8,21,26,40,,1,5.3,,61,72,,9,2,10,2,,44,121,0,1,10,25,35,2,585,,,0,21,5,11,4,2,,,2,14,2,25,25,2,58,0,293,17,38,41,,,,,0,12,0,4,11,6,5,11,32,,3,2.05,,25,31,,5,2,8,4,,33,118,1,0,12,16,28,0,344,,,0,7,3,4,0,1,,,0,13,4,7,7,1,15,2
59708,12247002,1,331,20,29,58,,,,,3,16,5,4,19,9,26,30,38,,3,1.71,,45,65,,6,4,16,8,,40,127,3,0,22,40,63,3,415,,,0,11,4,6,2,8,,,4,26,8,13,13,8,24,1,226,8,26,42,,,,,5,13,13,9,27,6,21,29,34,,3,1.99,,34,53,,12,2,5,5,,44,126,1,0,18,30,51,1,306,,,0,18,12,6,5,4,,,1,14,5,23,23,4,29,2
59708,12247003,1,422,11,22,61,,,,,6,1,6,5,22,11,14,16,36,,2,2.24,,45,69,,4,1,8,1,,23,70,1,0,11,22,45,2,500,,,0,10,8,5,9,3,,,0,16,1,19,19,3,20,2,259,9,22,39,,,,,8,27,8,5,15,7,15,21,33,,5,1.79,,40,61,,12,2,10,3,,32,101,1,0,21,19,40,2,330,,,0,10,4,3,5,5,,,0,11,3,15,15,5,30,3
59708,12247004,1,196,18,31,35,,,,,4,24,3,2,10,5,11,20,36,,2,1.59,,20,33,,9,0,12,6,,39,124,1,0,18,21,38,0,251,,,0,11,6,8,7,4,,,1,15,6,18,18,4,20,1,558,12,29,65,,,,,7,13,7,9,29,10,18,23,36,,1,1.94,,66,84,,9,1,7,6,,43,122,0,0,9,24,40,4,632,,,0,15,7,7,6,1,,,9,24,6,21,21,1,51,0
59708,12247005,1,287,18,32,51,,,,,3,13,5,4,16,9,13,16,40,,6,1.56,,40,54,,12,2,7,8,,38,107,1,0,10,26,47,3,353,,,0,9,2,6,2,1,,,6,23,8,11,11,1,16,2,317,11,27,49,,,,,4,14,7,7,18,7,6,6,33,,0,2.37,,47,56,,8,3,3,2,,31,99,1,0,12,24,35,0,377,,,0,12,4,11,7,3,,,0,21,2,19,19,3,22,0
59708,12247006,1,336,6,19,52,,,,,1,17,2,6,14,6,14,17,33,,3,0.76,,27,47,,13,1,9,1,,46,134,,0,17,30,49,2,402,,,0,6,6,3,4,9,,,1,24,1,10,10,9,15,3,312,10,18,48,,,,,2,18,3,8,19,4,9,19,33,,2,1.14,,35,47,,13,3,8,1,,41,136,,0,13,14,28,2,379,,,0,5,4,3,4,1,,,2,30,1,9,9,1,18,3
59708,12247008,1,516,7,17,66,,,,,5,11,9,7,24,5,23,30,39,,1,1.87,,74,91,,11,5,5,3,,49,124,0,0,17,15,28,3,583,,,1,7,4,6,8,6,,,2,18,3,15,15,6,29,1,244,10,19,34,,,,,1,17,4,5,12,5,19,27,30,,0,1.27,,12,24,,11,1,8,5,,35,127,1,0,25,16,40,2,317,,,1,6,4,4,3,4,,,0,13,5,9,9,4,11,2
59708,12247012,1,281,2,14,53,,,,,6,7,6,4,19,7,19,28,24,,6,0.82,,31,50,,9,0,17,7,,31,121,,0,19,23,55,2,366,,,0,3,4,3,10,7,,,0,22,7,13,13,7,10,2,302,15,18,47,,,,,3,20,7,8,20,5,28,34,50,,3,4.11,,39,56,,1,2,9,3,,47,106,,1,18,31,51,6,367,,,0,17,11,10,8,5,,,9,11,3,25,25,5,34,0
59708,12247013,1,515,6,17,56,,,,,3,7,3,5,18,8,13,17,35,,2,3.05,,44,58,,8,0,11,3,,34,97,,1,17,13,27,0,564,,,0,12,7,7,6,7,,,1,9,3,18,18,7,20,0,367,8,15,44,,,,,3,14,4,3,19,5,9,14,36,,7,0.83,,34,46,,10,4,12,4,,33,97,,0,19,20,36,3,426,,,0,5,4,3,5,4,,,1,12,4,10,10,4,11,0
59708,12247014,1,291,9,15,48,,,,,6,12,4,3,20,5,17,24,38,,2,2.41,,37,48,,5,3,11,3,,37,103,1,1,17,19,39,2,358,,,0,7,5,4,9,4,,,1,14,3,16,16,4,14,1,330,7,15,52,,,,,5,11,9,5,12,6,17,25,40,,0,2.75,,46,56,,7,1,11,4,,48,122,1,0,31,32,48,1,394,,,0,14,7,8,6,0,,,0,14,4,20,20,0,28,2
59708,12247015,1,321,11,32,49,,,,,4,3,11,5,25,3,18,27,36,,0,0.33,,38,51,,8,2,7,4,,30,79,,0,12,24,38,0,385,,,0,3,4,1,6,1,,,0,20,4,9,9,1,10,3,299,24,37,51,,,,,3,22,3,4,15,4,10,12,43,,3,0.95,,36,53,,11,5,10,1,,27,81,,0,15,31,55,2,355,,,0,7,5,5,6,1,,,2,13,1,13,13,1,11,4
59708,12247016,1,185,19,29,47,,,,,2,20,6,2,2,5,8,15,39,,5,1.69,,21,35,,8,4,12,4,,33,102,,0,20,37,68,1,242,,,0,8,3,4,1,2,,,10,22,4,9,9,2,16,0,267,13,29,53,,,,,5,8,6,10,31,6,19,26,39,,2,1.76,,42,58,,11,0,6,4,,36,95,,1,11,26,38,0,332,,,0,8,6,4,8,9,,,2,25,4,16,16,9,31,1
59708,12247017,1,258,22,37,44,,,,,1,28,0,6,13,4,25,38,38,,0,1.95,,23,39,,11,2,13,3,,43,132,1,0,16,23,50,2,326,,,0,7,1,5,0,5,,,3,18,3,7,7,5,16,3,342,10,32,56,,,,,5,8,11,7,33,7,23,33,38,,3,2.4,,40,62,,6,5,7,2,,54,133,0,1,12,32,58,3,432,,,0,13,8,4,5,2,,,1,28,2,18,18,2,30,3
59708,12247018,1,283,9,26,44,,,,,2,11,4,2,12,5,10,19,31,,4,1.13,,17,38,,13,1,17,3,,28,93,,0,29,27,55,3,358,,,0,5,3,2,2,3,,,5,22,3,7,7,3,11,2,414,7,22,56,,,,,2,9,3,4,17,6,17,24,38,,2,1.19,,60,78,,7,2,4,1,,38,94,,0,14,19,37,3,503,,,0,6,10,3,9,1,,,4,20,1,15,15,1,11,0
59708,12247019,1,300,10,19,48,,,,,4,19,7,7,18,2,17,23,32,,2,2.74,,33,44,,13,3,8,5,,30,103,1,1,11,22,35,2,358,,,1,11,3,9,6,4,,,1,15,5,17,17,4,22,3,371,11,21,52,,,,,1,21,6,8,18,5,28,30,42,,5,2.42,,37,54,,8,1,5,5,,38,95,1,0,18,18,39,2,437,,,0,10,5,9,5,0,,,3,16,5,15,15,0,23,2
59708,12247020,1,573,6,12,62,,,,,5,9,8,5,17,9,10,17,34,,3,1.16,,49,64,,7,3,3,2,,31,95,0,0,16,21,31,7,630,,,0,8,3,6,6,3,,,3,19,2,14,14,3,18,0,220,5,14,38,,,,,3,18,2,1,5,4,3,9,27,,2,0.22,,18,36,,9,3,13,3,,26,97,1,0,18,17,41,2,287,,,0,0,2,2,7,6,,,1,15,3,7,7,6,3,1
59708,12247021,1,368,5,12,49,,,,,5,14,4,5,17,5,14,24,31,,4,2.28,,43,60,,8,1,6,6,,39,128,,1,24,18,38,1,436,,,0,8,3,9,11,4,,,2,16,6,19,19,4,17,0,402,6,13,51,,,,,6,12,8,7,19,9,24,30,38,,5,3.16,,44,56,,10,1,6,8,,42,111,,1,23,24,35,1,476,,,0,11,1,10,7,4,,,3,17,8,18,18,4,32,1
59708,12247022,1,499,4,13,53,,,,,1,16,5,10,21,6,14,16,37,,5,2.35,,48,60,,8,1,4,5,,41,106,,0,6,15,29,1,553,,,0,10,8,8,7,3,,,2,12,5,17,17,3,21,0,310,6,10,47,,,,,3,4,6,5,12,1,16,18,42,,2,1.93,,38,53,,8,3,10,4,,35,86,,1,9,30,52,0,363,,,0,10,3,7,4,3,,,1,18,4,14,14,3,23,1
59708,12247023,1,355,10,22,59,,,,,0,11,4,2,8,9,17,25,37,,3,0.83,,33,59,,9,5,9,7,,52,143,,0,13,30,57,1,424,,,0,6,4,4,2,3,,,1,16,7,8,8,3,11,1,280,7,19,41,,,,,2,14,5,6,21,7,19,26,34,,0,1.32,,29,42,,12,1,7,4,,48,140,,1,16,17,33,2,350,,,0,12,4,7,2,3,,,0,18,4,14,14,3,27,1
59708,12247024,1,424,14,23,49,,,,,4,21,3,4,21,7,13,13,50,,3,2.53,,44,63,,3,0,5,4,,42,89,,0,18,18,35,0,493,,,0,10,2,8,4,4,,,1,12,4,14,14,4,23,0,473,8,22,51,,,,,4,14,8,5,17,11,20,23,34,,4,0.74,,41,55,,9,0,5,2,,28,83,,0,18,26,41,0,528,,,0,5,5,3,7,1,,,0,17,2,12,12,1,18,1
59708,12247025,1,352,9,17,47,,,,,0,7,1,2,6,17,5,8,32,,5,0.63,,22,37,,4,0,6,8,,36,123,,0,18,19,37,3,429,,,0,6,4,4,2,1,,,1,16,8,8,8,1,9,1,421,7,15,53,,,,,3,5,12,11,25,7,21,31,36,,3,5.14,,57,70,,8,2,5,3,,43,121,,1,15,17,36,2,481,,,0,21,3,15,1,4,,,9,13,3,22,22,4,41,1
59708,12247026,1,318,11,21,47,,,,,3,16,3,4,11,2,26,36,43,,5,0.93,,31,46,,12,3,8,4,,45,109,,1,21,14,35,1,382,,,0,9,8,6,9,4,,,0,10,4,18,18,4,19,2,357,9,21,53,,,,,7,8,7,12,26,1,17,24,39,,3,1.87,,44,59,,15,2,6,4,,37,95,,0,16,27,50,2,426,,,0,9,5,5,8,7,,,0,11,4,17,17,7,35,3
59708,12247027,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59708,12247028,1,398,8,19,58,,,,,2,11,4,6,15,2,9,12,36,,2,2.18,,64,75,,10,4,4,1,,37,103,,0,8,13,23,3,466,,,0,8,4,4,2,2,,,3,22,1,10,10,2,17,2,239,11,21,42,,,,,1,11,2,4,10,5,8,11,35,,3,2.08,,30,45,,12,1,7,2,,36,112,,0,24,29,50,2,300,,,0,6,1,8,4,2,,,3,23,2,10,10,2,14,2
59708,12247029,1,261,24,29,50,,,,,2,23,7,2,12,5,14,25,45,,2,1.45,,26,44,,7,5,8,8,,44,121,1,0,18,29,54,1,336,,,0,5,3,3,3,8,,,2,20,8,8,8,8,13,4,264,1,28,50,,,,,2,17,3,9,21,6,18,27,26,,1,1.34,,43,60,,16,2,5,2,,35,109,0,1,17,23,42,2,333,,,0,9,6,8,8,8,,,1,32,2,17,17,8,23,4
