season_id,season_label,event_id,home_team,away_team,fetch_ok,match_url,ok,season_id_stats,away_accurate_passes,away_aerial_duels,away_aerial_duels_total,away_ball_possession,away_big_chances,away_big_chances_missed,away_big_chances_scored,away_big_saves,away_blocked_shots,away_clearances,away_corner_kicks,away_crosses,away_crosses_total,away_dispossessed,away_distance_covered,away_dribbles,away_dribbles_total,away_duels,away_errors_lead_to_a_goal,away_errors_lead_to_a_shot,away_expected_goals,away_final_third_entries,away_final_third_phase,away_final_third_phase_total,away_fouled_in_final_third,away_fouls,away_free_kicks,away_goal_kicks,away_goalkeeper_saves,away_goals_prevented,away_ground_duels,away_ground_duels_total,away_high_claims,away_hit_woodwork,away_interceptions,away_long_balls,away_long_balls_total,away_number_of_sprints,away_offsides,away_passes,away_penalty_saves,away_punches,away_recoveries,away_red_cards,away_shots_inside_box,away_shots_off_target,away_shots_on_target,away_shots_outside_box,away_tackles,away_tackles_won,away_tackles_won_total,away_through_balls,away_throw_ins,away_total_saves,away_total_shots,away_total_shots__totalshotsongoal,away_total_tackles,away_touches_in_penalty_area,away_yellow_cards,home_accurate_passes,home_aerial_duels,home_aerial_duels_total,home_ball_possession,home_big_chances,home_big_chances_missed,home_big_chances_scored,home_big_saves,home_blocked_shots,home_clearances,home_corner_kicks,home_crosses,home_crosses_total,home_dispossessed,home_distance_covered,home_dribbles,home_dribbles_total,home_duels,home_errors_lead_to_a_goal,home_errors_lead_to_a_shot,home_expected_goals,home_final_third_entries,home_final_third_phase,home_final_third_phase_total,home_fouled_in_final_third,home_fouls,home_free_kicks,home_goal_kicks,home_goalkeeper_saves,home_goals_prevented,home_ground_duels,home_ground_duels_total,home_high_claims,home_hit_woodwork,home_interceptions,home_long_balls,home_long_balls_total,home_number_of_sprints,home_offsides,home_passes,home_penalty_saves,home_punches,home_recoveries,home_red_cards,home_shots_inside_box,home_shots_off_target,home_shots_on_target,home_shots_outside_box,home_tackles,home_tackles_won,home_tackles_won_total,home_through_balls,home_throw_ins,home_total_saves,home_total_shots,home_total_shots__totalshotsongoal,home_total_tackles,home_touches_in_penalty_area,home_yellow_cards
59708,2024,12247047,DPMM,Tanjong Pagar Utd.,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-tanjong-pagar-united/NkbsKGn#id:12247047,1,59708,275.0,14.0,31.0,45.0,,,,,6.0,13.0,6.0,4.0,15.0,6.0,,24.0,32.0,40.0,,5.0,1.8,,29.0,54.0,,11.0,2.0,10.0,7.0,,43.0,111.0,1.0,2.0,13.0,21.0,47.0,,1.0,349.0,,,,0.0,7.0,4.0,3.0,8.0,3.0,,,0.0,12.0,7.0,15.0,15.0,3.0,19.0,1.0,362.0,16.0,30.0,55.0,,,,,5.0,16.0,5.0,9.0,16.0,6.0,,24.0,34.0,44.0,,2.0,3.33,,38.0,52.0,,7.0,4.0,9.0,1.0,,48.0,115.0,0.0,0.0,22.0,31.0,52.0,,2.0,419.0,,,,0.0,13.0,7.0,10.0,9.0,9.0,,,9.0,20.0,1.0,22.0,22.0,9.0,25.0,1.0
59708,2024,12246944,Young Lions,DPMM,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-young-lions/HGnsKGn#id:12246944,1,59708,252.0,6.0,17.0,41.0,,,,,1.0,30.0,8.0,6.0,17.0,6.0,,13.0,19.0,34.0,,3.0,1.88,,40.0,58.0,,10.0,2.0,12.0,6.0,,29.0,84.0,0.0,1.0,12.0,23.0,44.0,,0.0,317.0,,,,0.0,12.0,11.0,5.0,6.0,2.0,,,2.0,15.0,6.0,18.0,18.0,2.0,20.0,1.0,475.0,12.0,23.0,59.0,,,,,4.0,21.0,4.0,8.0,21.0,3.0,,13.0,19.0,35.0,,4.0,0.97,,52.0,62.0,,7.0,2.0,15.0,4.0,,29.0,91.0,1.0,0.0,11.0,20.0,39.0,,2.0,548.0,,,,0.0,8.0,5.0,7.0,8.0,2.0,,,4.0,21.0,4.0,16.0,16.0,2.0,25.0,1.0
59708,2024,12246989,Young Lions,DPMM,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-young-lions/HGnsKGn#id:12246989,1,59708,186.0,13.0,22.0,40.0,,,,,3.0,16.0,7.0,4.0,12.0,6.0,,14.0,16.0,37.0,,2.0,2.85,,31.0,49.0,,7.0,3.0,10.0,3.0,,38.0,115.0,1.0,0.0,13.0,18.0,40.0,,0.0,241.0,0.0,,,0.0,14.0,6.0,7.0,2.0,1.0,,,4.0,14.0,3.0,16.0,16.0,1.0,18.0,1.0,303.0,12.0,26.0,60.0,,,,,2.0,8.0,12.0,9.0,23.0,9.0,,17.0,22.0,36.0,,2.0,1.25,,24.0,49.0,,12.0,0.0,12.0,4.0,,46.0,132.0,0.0,1.0,8.0,27.0,53.0,,0.0,378.0,1.0,,,0.0,7.0,7.0,3.0,6.0,5.0,,,0.0,23.0,4.0,13.0,13.0,5.0,15.0,0.0
59708,2024,12247017,Young Lions,DPMM,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-young-lions/HGnsKGn#id:12247017,1,59708,258.0,22.0,37.0,44.0,,,,,1.0,28.0,0.0,6.0,13.0,4.0,,25.0,38.0,38.0,,0.0,1.95,,23.0,39.0,,11.0,2.0,13.0,3.0,,43.0,132.0,1.0,0.0,16.0,23.0,50.0,,2.0,326.0,,,,0.0,7.0,1.0,5.0,0.0,5.0,,,3.0,18.0,3.0,7.0,7.0,5.0,16.0,3.0,342.0,10.0,32.0,56.0,,,,,5.0,8.0,11.0,7.0,33.0,7.0,,23.0,33.0,38.0,,3.0,2.4,,40.0,62.0,,6.0,5.0,7.0,2.0,,54.0,133.0,0.0,1.0,12.0,32.0,58.0,,3.0,432.0,,,,0.0,13.0,8.0,4.0,5.0,2.0,,,1.0,28.0,2.0,18.0,18.0,2.0,30.0,3.0
59708,2024,12247063,Young Lions,DPMM,1,https://www.sofascore.com/football/match/brunei-dpmm-fc-young-lions/HGnsKGn#id:12247063,1,59708,309.0,14.0,37.0,57.0,,,,,4.0,26.0,7.0,4.0,19.0,8.0,,20.0,28.0,41.0,,3.0,1.82,,27.0,44.0,,6.0,3.0,9.0,3.0,,49.0,116.0,1.0,0.0,14.0,23.0,47.0,,1.0,379.0,,,,0.0,10.0,5.0,7.0,6.0,1.0,,,2.0,27.0,3.0,16.0,16.0,1.0,24.0,1.0,244.0,21.0,34.0,43.0,,,,,6.0,13.0,8.0,3.0,12.0,5.0,,8.0,17.0,33.0,,2.0,2.45,,30.0,46.0,,11.0,1.0,7.0,5.0,,29.0,115.0,0.0,0.0,8.0,20.0,37.0,,4.0,316.0,,,,0.0,11.0,2.0,4.0,1.0,7.0,,,1.0,15.0,5.0,12.0,12.0,7.0,26.0,2.0
59708,2024,12246945,Geylang Int.,Balestier Khalsa,1,https://www.sofascore.com/football/match/geylang-international-balestier-khalsa/OkbsUkb#id:12246945,1,59708,276.0,16.0,37.0,39.0,,,,,0.0,28.0,0.0,4.0,14.0,10.0,,6.0,6.0,34.0,,9.0,1.01,,21.0,30.0,,9.0,0.0,23.0,2.0,,34.0,109.0,1.0,0.0,17.0,30.0,48.0,,0.0,337.0,,,,0.0,5.0,1.0,5.0,1.0,3.0,,,3.0,10.0,2.0,6.0,6.0,3.0,14.0,1.0,504.0,20.0,39.0,61.0,,,,,10.0,6.0,16.0,6.0,27.0,13.0,,28.0,34.0,42.0,,0.0,1.63,,61.0,78.0,,9.0,4.0,2.0,2.0,,45.0,113.0,1.0,0.0,17.0,23.0,45.0,,1.0,581.0,,,,0.0,9.0,11.0,4.0,16.0,3.0,,,1.0,17.0,2.0,25.0,25.0,3.0,19.0,1.0
59708,2024,12246988,Geylang Int.,Balestier Khalsa,1,https://www.sofascore.com/football/match/geylang-international-balestier-khalsa/OkbsUkb#id:12246988,1,59708,307.0,13.0,24.0,43.0,,,,,3.0,25.0,4.0,1.0,8.0,13.0,,14.0,19.0,35.0,,2.0,1.25,,26.0,39.0,,9.0,2.0,10.0,8.0,,36.0,115.0,1.0,0.0,14.0,19.0,37.0,,0.0,370.0,,,,0.0,8.0,6.0,6.0,7.0,5.0,,,1.0,17.0,8.0,15.0,15.0,5.0,13.0,2.0,386.0,8.0,22.0,57.0,,,,,3.0,16.0,9.0,9.0,25.0,6.0,,16.0,25.0,38.0,,5.0,2.11,,40.0,60.0,,9.0,4.0,7.0,2.0,,43.0,109.0,0.0,0.0,18.0,22.0,45.0,,2.0,469.0,,,,0.0,11.0,6.0,9.0,7.0,4.0,,,4.0,23.0,2.0,18.0,18.0,4.0,29.0,1.0
59708,2024,12247019,Geylang Int.,Balestier Khalsa,1,https://www.sofascore.com/football/match/geylang-international-balestier-khalsa/OkbsUkb#id:12247019,1,59708,300.0,10.0,19.0,48.0,,,,,4.0,19.0,7.0,7.0,18.0,2.0,,17.0,23.0,32.0,,2.0,2.74,,33.0,44.0,,13.0,3.0,8.0,5.0,,30.0,103.0,1.0,1.0,11.0,22.0,35.0,,2.0,358.0,,,,1.0,11.0,3.0,9.0,6.0,4.0,,,1.0,15.0,5.0,17.0,17.0,4.0,22.0,3.0,371.0,11.0,21.0,52.0,,,,,1.0,21.0,6.0,8.0,18.0,5.0,,28.0,30.0,42.0,,5.0,2.42,,37.0,54.0,,8.0,1.0,5.0,5.0,,38.0,95.0,1.0,0.0,18.0,18.0,39.0,,2.0,437.0,,,,0.0,10.0,5.0,9.0,5.0,0.0,,,3.0,16.0,5.0,15.0,15.0,0.0,23.0,2.0
59708,2024,12247062,Geylang Int.,Balestier Khalsa,1,https://www.sofascore.com/football/match/geylang-international-balestier-khalsa/OkbsUkb#id:12247062,1,59708,180.0,13.0,32.0,39.0,,,,,5.0,19.0,5.0,2.0,5.0,4.0,,21.0,27.0,34.0,,3.0,0.73,,24.0,43.0,,12.0,4.0,12.0,10.0,,44.0,133.0,2.0,0.0,16.0,24.0,53.0,,4.0,250.0,,,,0.0,8.0,5.0,5.0,7.0,6.0,,,2.0,23.0,10.0,15.0,15.0,6.0,10.0,3.0,320.0,13.0,33.0,61.0,,,,,6.0,11.0,12.0,8.0,30.0,8.0,,29.0,38.0,38.0,,4.0,3.59,,34.0,60.0,,18.0,4.0,7.0,4.0,,52.0,136.0,0.0,2.0,17.0,19.0,46.0,,2.0,421.0,,,,0.0,15.0,0.0,12.0,5.0,3.0,,,5.0,30.0,4.0,20.0,20.0,3.0,34.0,3.0
59708,2024,12246923,Lion City Sailors,Geylang Int.,1,https://www.sofascore.com/football/match/geylang-international-lion-city-sailors/QkbsUkb#id:12246923,1,59708,346.0,14.0,23.0,42.0,,,,,1.0,16.0,3.0,2.0,7.0,2.0,,11.0,14.0,42.0,,4.0,1.76,,34.0,51.0,,9.0,3.0,9.0,1.0,,34.0,89.0,1.0,0.0,19.0,26.0,55.0,,2.0,414.0,,,,0.0,6.0,5.0,5.0,5.0,1.0,,,3.0,6.0,1.0,11.0,11.0,1.0,9.0,4.0,554.0,11.0,22.0,58.0,,,,,2.0,4.0,3.0,6.0,18.0,6.0,,16.0,18.0,37.0,,1.0,1.27,,50.0,70.0,,11.0,3.0,4.0,2.0,,30.0,87.0,0.0,0.0,9.0,18.0,40.0,,4.0,620.0,,,,0.0,9.0,7.0,3.0,3.0,0.0,,,2.0,16.0,2.0,12.0,12.0,0.0,23.0,2.0
59708,2024,12246962,Geylang Int.,Lion City Sailors,1,https://www.sofascore.com/football/match/geylang-international-lion-city-sailors/QkbsUkb#id:12246962,1,59708,439.0,11.0,21.0,48.0,,,,,0.0,3.0,3.0,11.0,23.0,7.0,,11.0,12.0,35.0,,4.0,2.28,,54.0,70.0,,12.0,0.0,4.0,5.0,,35.0,107.0,,3.0,15.0,33.0,57.0,,1.0,511.0,,,,0.0,8.0,6.0,4.0,5.0,3.0,,,1.0,11.0,5.0,13.0,13.0,3.0,21.0,4.0,436.0,10.0,22.0,52.0,,,,,4.0,19.0,4.0,1.0,9.0,3.0,,13.0,16.0,41.0,,3.0,0.52,,32.0,55.0,,7.0,1.0,9.0,2.0,,39.0,96.0,,0.0,19.0,20.0,49.0,,1.0,512.0,,,,0.0,1.0,2.0,6.0,11.0,3.0,,,4.0,14.0,2.0,12.0,12.0,3.0,7.0,2.0
59708,2024,12247003,Geylang Int.,Lion City Sailors,1,https://www.sofascore.com/football/match/geylang-international-lion-city-sailors/QkbsUkb#id:12247003,1,59708,422.0,11.0,22.0,61.0,,,,,6.0,1.0,6.0,5.0,22.0,11.0,,14.0,16.0,36.0,,2.0,2.24,,45.0,69.0,,4.0,1.0,8.0,1.0,,23.0,70.0,1.0,0.0,11.0,22.0,45.0,,2.0,500.0,,,,0.0,10.0,8.0,5.0,9.0,3.0,,,0.0,16.0,1.0,19.0,19.0,3.0,20.0,2.0,259.0,9.0,22.0,39.0,,,,,8.0,27.0,8.0,5.0,15.0,7.0,,15.0,21.0,33.0,,5.0,1.79,,40.0,61.0,,12.0,2.0,10.0,3.0,,32.0,101.0,1.0,0.0,21.0,19.0,40.0,,2.0,330.0,,,,0.0,10.0,4.0,3.0,5.0,5.0,,,0.0,11.0,3.0,15.0,15.0,5.0,30.0,3.0
59708,2024,12247043,Geylang Int.,Lion City Sailors,1,https://www.sofascore.com/football/match/geylang-international-lion-city-sailors/QkbsUkb#id:12247043,1,59708,338.0,11.0,29.0,49.0,,,,,6.0,12.0,4.0,6.0,19.0,2.0,,18.0,21.0,43.0,,3.0,1.66,,50.0,70.0,,16.0,3.0,8.0,1.0,,38.0,84.0,1.0,0.0,10.0,21.0,39.0,,2.0,409.0,,,,0.0,14.0,10.0,3.0,5.0,2.0,,,1.0,16.0,1.0,19.0,19.0,2.0,29.0,3.0,383.0,15.0,26.0,51.0,,,,,4.0,12.0,5.0,3.0,12.0,12.0,,11.0,17.0,40.0,,2.0,1.0,,38.0,52.0,,4.0,2.0,10.0,2.0,,30.0,85.0,0.0,0.0,17.0,23.0,48.0,,4.0,454.0,,,,0.0,7.0,5.0,2.0,4.0,1.0,,,4.0,14.0,2.0,11.0,11.0,1.0,11.0,3.0
59708,2024,12246948,Tampines Rovers,Geylang Int.,1,https://www.sofascore.com/football/match/geylang-international-tampines-rovers/TkbsUkb#id:12246948,1,59708,365.0,3.0,17.0,46.0,,,,,5.0,7.0,3.0,2.0,11.0,2.0,,13.0,17.0,28.0,,0.0,0.43,,47.0,71.0,,11.0,1.0,12.0,4.0,,32.0,104.0,0.0,1.0,12.0,25.0,51.0,,2.0,435.0,,,,0.0,6.0,2.0,2.0,4.0,2.0,,,3.0,17.0,4.0,10.0,10.0,2.0,15.0,2.0,498.0,15.0,19.0,54.0,,,,,3.0,24.0,4.0,4.0,12.0,2.0,,16.0,19.0,42.0,,3.0,2.41,,42.0,52.0,,6.0,3.0,5.0,2.0,,37.0,102.0,1.0,0.0,18.0,18.0,34.0,,0.0,560.0,,,,0.0,12.0,9.0,7.0,7.0,2.0,,,0.0,25.0,2.0,19.0,19.0,2.0,30.0,1.0
59708,2024,12246979,Geylang Int.,Tampines Rovers,1,https://www.sofascore.com/football/match/geylang-international-tampines-rovers/TkbsUkb#id:12246979,1,59708,451.0,8.0,11.0,49.0,,,,,1.0,12.0,4.0,2.0,13.0,5.0,,13.0,16.0,35.0,,0.0,1.28,,40.0,54.0,,10.0,0.0,7.0,4.0,,24.0,80.0,1.0,2.0,15.0,23.0,40.0,,2.0,512.0,,,,0.0,6.0,7.0,4.0,8.0,4.0,,,5.0,18.0,4.0,14.0,14.0,4.0,17.0,3.0,409.0,3.0,10.0,51.0,,,,,2.0,14.0,4.0,1.0,8.0,3.0,,11.0,18.0,36.0,,3.0,0.27,,48.0,65.0,,8.0,4.0,4.0,1.0,,31.0,83.0,0.0,0.0,11.0,28.0,45.0,,3.0,462.0,,,,0.0,4.0,3.0,4.0,5.0,3.0,,,4.0,17.0,1.0,9.0,9.0,3.0,9.0,0.0
59708,2024,12247026,Geylang Int.,Tampines Rovers,1,https://www.sofascore.com/football/match/geylang-international-tampines-rovers/TkbsUkb#id:12247026,1,59708,318.0,11.0,21.0,47.0,,,,,3.0,16.0,3.0,4.0,11.0,2.0,,26.0,36.0,43.0,,5.0,0.93,,31.0,46.0,,12.0,3.0,8.0,4.0,,45.0,109.0,,1.0,21.0,14.0,35.0,,1.0,382.0,,,,0.0,9.0,8.0,6.0,9.0,4.0,,,0.0,10.0,4.0,18.0,18.0,4.0,19.0,2.0,357.0,9.0,21.0,53.0,,,,,7.0,8.0,7.0,12.0,26.0,1.0,,17.0,24.0,39.0,,3.0,1.87,,44.0,59.0,,15.0,2.0,6.0,4.0,,37.0,95.0,,0.0,16.0,27.0,50.0,,2.0,426.0,,,,0.0,9.0,5.0,5.0,8.0,7.0,,,0.0,11.0,4.0,17.0,17.0,7.0,35.0,3.0
59708,2024,12247057,Geylang Int.,Tampines Rovers,1,https://www.sofascore.com/football/match/geylang-international-tampines-rovers/TkbsUkb#id:12247057,1,59708,440.0,17.0,22.0,58.0,,,,,5.0,11.0,8.0,5.0,17.0,95.0,,24.0,31.0,40.0,,5.0,2.52,,37.0,48.0,,11.0,1.0,8.0,4.0,,51.0,135.0,1.0,0.0,29.0,22.0,36.0,,2.0,515.0,,,,0.0,10.0,5.0,8.0,8.0,5.0,,,3.0,20.0,4.0,18.0,18.0,5.0,19.0,2.0,294.0,5.0,20.0,42.0,,,,,4.0,16.0,2.0,3.0,15.0,99.0,,22.0,30.0,35.0,,4.0,1.53,,31.0,47.0,,4.0,1.0,12.0,4.0,,46.0,137.0,0.0,0.0,53.0,22.0,42.0,,2.0,365.0,,,,0.0,9.0,6.0,7.0,8.0,5.0,,,3.0,15.0,4.0,17.0,17.0,5.0,20.0,1.0
59708,2024,12246947,Geylang Int.,Tanjong Pagar Utd.,1,https://www.sofascore.com/football/match/geylang-international-tanjong-pagar-united/NkbsUkb#id:12246947,1,59708,271.0,9.0,19.0,38.0,,,,,2.0,16.0,3.0,1.0,11.0,5.0,,13.0,17.0,34.0,,7.0,0.7,,19.0,40.0,,12.0,0.0,8.0,3.0,,37.0,115.0,,0.0,14.0,19.0,42.0,,1.0,346.0,,,,0.0,4.0,3.0,4.0,5.0,4.0,,,0.0,25.0,3.0,9.0,9.0,4.0,13.0,2.0,526.0,8.0,19.0,62.0,,,,,3.0,17.0,6.0,4.0,11.0,10.0,,11.0,16.0,33.0,,2.0,2.52,,54.0,73.0,,9.0,2.0,6.0,4.0,,37.0,116.0,,0.0,23.0,27.0,45.0,,1.0,590.0,,,,0.0,9.0,5.0,8.0,7.0,1.0,,,2.0,14.0,4.0,16.0,16.0,1.0,19.0,0.0
59708,2024,12246995,Tanjong Pagar Utd.,Geylang Int.,1,https://www.sofascore.com/football/match/geylang-international-tanjong-pagar-united/NkbsUkb#id:12246995,1,59708,488.0,6.0,10.0,60.0,,,,,7.0,6.0,6.0,12.0,26.0,8.0,,30.0,41.0,44.0,,2.0,3.31,,60.0,70.0,,8.0,4.0,10.0,2.0,,59.0,137.0,,0.0,19.0,37.0,48.0,,0.0,544.0,,,,0.0,13.0,6.0,11.0,11.0,6.0,,,3.0,11.0,2.0,24.0,24.0,6.0,26.0,0.0,257.0,3.0,10.0,40.0,,,,,0.0,14.0,1.0,5.0,13.0,5.0,,20.0,26.0,32.0,,5.0,1.14,,17.0,29.0,,17.0,1.0,11.0,5.0,,42.0,130.0,,0.0,11.0,23.0,42.0,,0.0,322.0,,,,0.0,3.0,6.0,3.0,6.0,4.0,,,1.0,15.0,5.0,9.0,9.0,4.0,11.0,1.0
59708,2024,12247027,Tanjong Pagar Utd.,Geylang Int.,1,https://www.sofascore.com/football/match/geylang-international-tanjong-pagar-united/NkbsUkb#id:12247027,1,59708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59708,2024,12246942,Hougang Utd,Albirex Niigata,1,https://www.sofascore.com/football/match/hougang-united-albirex-niigata-singapore/GGnsIGn#id:12246942,1,59708,449.0,7.0,20.0,57.0,,,,,7.0,11.0,10.0,9.0,26.0,6.0,,13.0,20.0,37.0,,1.0,0.89,,40.0,55.0,,6.0,2.0,9.0,1.0,,38.0,100.0,0.0,1.0,14.0,25.0,40.0,,4.0,513.0,,,,0.0,4.0,3.0,2.0,9.0,1.0,,,0.0,21.0,1.0,13.0,13.0,1.0,14.0,0.0,292.0,12.0,21.0,43.0,,,,,3.0,33.0,2.0,9.0,16.0,7.0,,11.0,19.0,29.0,,5.0,0.59,,45.0,56.0,,7.0,2.0,3.0,2.0,,22.0,95.0,2.0,0.0,13.0,29.0,45.0,,0.0,342.0,,,,0.0,5.0,3.0,2.0,3.0,4.0,,,0.0,18.0,2.0,8.0,8.0,4.0,11.0,2.0
59708,2024,12246985,Hougang Utd,Albirex Niigata,1,https://www.sofascore.com/football/match/hougang-united-albirex-niigata-singapore/GGnsIGn#id:12246985,1,59708,327.0,10.0,23.0,48.0,,,,,2.0,12.0,5.0,0.0,9.0,8.0,,12.0,15.0,41.0,,2.0,0.39,,22.0,35.0,,13.0,1.0,18.0,3.0,,47.0,116.0,0.0,0.0,8.0,16.0,30.0,,3.0,387.0,,,,0.0,3.0,2.0,2.0,3.0,1.0,,,2.0,15.0,3.0,6.0,6.0,1.0,12.0,6.0,340.0,12.0,22.0,52.0,,,,,2.0,7.0,2.0,4.0,12.0,8.0,,14.0,25.0,31.0,,0.0,2.72,,59.0,74.0,,11.0,4.0,5.0,1.0,,33.0,120.0,1.0,1.0,18.0,22.0,36.0,,1.0,398.0,,,,0.0,9.0,5.0,5.0,4.0,3.0,,,0.0,18.0,1.0,13.0,13.0,3.0,15.0,3.0
59708,2024,12247023,Hougang Utd,Albirex Niigata,1,https://www.sofascore.com/football/match/hougang-united-albirex-niigata-singapore/GGnsIGn#id:12247023,1,59708,355.0,10.0,22.0,59.0,,,,,0.0,11.0,4.0,2.0,8.0,9.0,,17.0,25.0,37.0,,3.0,0.83,,33.0,59.0,,9.0,5.0,9.0,7.0,,52.0,143.0,,0.0,13.0,30.0,57.0,,1.0,424.0,,,,0.0,6.0,4.0,4.0,2.0,3.0,,,1.0,16.0,7.0,8.0,8.0,3.0,11.0,1.0,280.0,7.0,19.0,41.0,,,,,2.0,14.0,5.0,6.0,21.0,7.0,,19.0,26.0,34.0,,0.0,1.32,,29.0,42.0,,12.0,1.0,7.0,4.0,,48.0,140.0,,1.0,16.0,17.0,33.0,,2.0,350.0,,,,0.0,12.0,4.0,7.0,2.0,3.0,,,0.0,18.0,4.0,14.0,14.0,3.0,27.0,1.0
59708,2024,12247055,Hougang Utd,Albirex Niigata,1,https://www.sofascore.com/football/match/hougang-united-albirex-niigata-singapore/GGnsIGn#id:12247055,1,59708,430.0,9.0,15.0,59.0,,,,,5.0,3.0,8.0,16.0,37.0,88.0,,19.0,24.0,44.0,,0.0,2.75,,40.0,60.0,,9.0,3.0,5.0,2.0,,35.0,80.0,1.0,2.0,19.0,25.0,49.0,,0.0,506.0,,,,0.0,11.0,5.0,6.0,7.0,1.0,,,2.0,27.0,2.0,18.0,18.0,1.0,31.0,1.0,254.0,7.0,16.0,41.0,,,,,1.0,35.0,1.0,4.0,11.0,82.0,,10.0,13.0,35.0,,3.0,1.77,,29.0,43.0,,3.0,1.0,12.0,7.0,,27.0,84.0,1.0,0.0,48.0,21.0,43.0,,1.0,314.0,,,,1.0,6.0,3.0,3.0,1.0,2.0,,,0.0,8.0,7.0,7.0,7.0,2.0,14.0,3.0
59708,2024,12246922,Balestier Khalsa,Hougang Utd,1,https://www.sofascore.com/football/match/hougang-united-balestier-khalsa/OkbsIGn#id:12246922,1,59708,258.0,7.0,19.0,44.0,,,,,0.0,20.0,2.0,3.0,8.0,12.0,,6.0,12.0,32.0,,1.0,1.05,,19.0,42.0,,13.0,2.0,3.0,6.0,,37.0,116.0,,1.0,23.0,17.0,40.0,,1.0,330.0,,,,0.0,6.0,6.0,2.0,3.0,2.0,,,1.0,16.0,6.0,9.0,9.0,2.0,8.0,4.0,418.0,13.0,23.0,56.0,,,,,7.0,5.0,5.0,8.0,23.0,7.0,,22.0,28.0,44.0,,1.0,2.51,,81.0,97.0,,13.0,2.0,5.0,1.0,,57.0,135.0,,1.0,12.0,17.0,30.0,,3.0,487.0,,,,0.0,12.0,8.0,8.0,12.0,3.0,,,0.0,31.0,1.0,24.0,24.0,3.0,25.0,2.0
59708,2024,12246970,Balestier Khalsa,Hougang Utd,1,https://www.sofascore.com/football/match/hougang-united-balestier-khalsa/OkbsIGn#id:12246970,1,59708,426.0,11.0,21.0,59.0,,,,,3.0,28.0,9.0,7.0,25.0,4.0,,20.0,33.0,36.0,,1.0,1.39,,50.0,70.0,,15.0,2.0,4.0,5.0,,38.0,113.0,1.0,2.0,10.0,11.0,25.0,,0.0,495.0,,,,0.0,10.0,4.0,6.0,5.0,3.0,,,1.0,19.0,5.0,15.0,15.0,3.0,26.0,0.0,288.0,8.0,19.0,41.0,,,,,1.0,6.0,8.0,3.0,15.0,7.0,,8.0,14.0,26.0,,1.0,1.39,,24.0,36.0,,11.0,1.0,13.0,5.0,,30.0,122.0,2.0,1.0,17.0,29.0,52.0,,2.0,365.0,,,,0.0,8.0,1.0,7.0,2.0,2.0,,,0.0,19.0,5.0,10.0,10.0,2.0,17.0,2.0
59708,2024,12247011,Balestier Khalsa,Hougang Utd,1,https://www.sofascore.com/football/match/hougang-united-balestier-khalsa/OkbsIGn#id:12247011,1,59708,235.0,12.0,29.0,43.0,,,,,4.0,10.0,4.0,3.0,15.0,2.0,,21.0,32.0,38.0,,6.0,0.62,,25.0,42.0,,11.0,3.0,9.0,4.0,,39.0,103.0,0.0,0.0,18.0,26.0,49.0,,2.0,309.0,,,,0.0,5.0,6.0,5.0,10.0,3.0,,,0.0,14.0,4.0,15.0,15.0,3.0,11.0,3.0,327.0,12.0,22.0,57.0,,,,,4.0,7.0,13.0,12.0,33.0,9.0,,11.0,17.0,33.0,,4.0,1.42,,47.0,58.0,,12.0,3.0,8.0,4.0,,30.0,105.0,1.0,0.0,12.0,16.0,28.0,,3.0,392.0,,,,0.0,12.0,5.0,7.0,4.0,0.0,,,0.0,23.0,4.0,16.0,16.0,0.0,29.0,3.0
59708,2024,12247049,Balestier Khalsa,Hougang Utd,1,https://www.sofascore.com/football/match/hougang-united-balestier-khalsa/OkbsIGn#id:12247049,1,59708,456.0,14.0,23.0,63.0,,,,,6.0,10.0,9.0,4.0,15.0,11.0,,17.0,22.0,37.0,,1.0,4.6,,46.0,65.0,,11.0,2.0,7.0,5.0,,36.0,110.0,2.0,1.0,26.0,23.0,41.0,,2.0,523.0,,,,0.0,16.0,6.0,7.0,4.0,4.0,,,6.0,23.0,5.0,20.0,20.0,4.0,27.0,2.0,199.0,10.0,29.0,37.0,,,,,1.0,19.0,5.0,4.0,13.0,4.0,,13.0,19.0,36.0,,0.0,1.15,,16.0,34.0,,9.0,3.0,11.0,4.0,,41.0,111.0,1.0,0.0,9.0,20.0,45.0,,1.0,263.0,,,,0.0,8.0,3.0,8.0,4.0,0.0,,,3.0,18.0,4.0,12.0,12.0,0.0,16.0,1.0
